account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan_default,loan,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
1076,1994-10-30,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,19100,15,,85941,200
1077,1993-03-03,monthly,Ceske Budejovice,1,1.0,NA,NA,NA,NA,NA,False,29300,15,8.0,98011,1000
1078,1996-07-12,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,13450,15,,29352,800
1079,1993-09-14,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,42600,15,,103468,700
1080,1993-12-27,monthly,Brno - venkov,1,1.0,NA,NA,NA,NA,NA,False,39520,15,3.0,111580,700
1081,1996-12-21,monthly,Zlin,2,0.0,NA,NA,NA,NA,NA,False,5300,15,,29617,800
1082,1996-06-08,monthly,Benesov,1,0.0,NA,NA,NA,NA,NA,False,11700,15,,26598,300
1083,1996-12-06,monthly,Jicin,1,0.0,50976.0,1416.0,36.0,current,False,True,22240,15,,48736,400
1085,1997-09-11,monthly,Havlickuv Brod,1,0.0,NA,NA,NA,NA,NA,False,16000,15,,61356,13389
1086,1996-06-17,monthly,Litomerice,1,0.0,NA,NA,NA,NA,NA,False,1410,15,,26273,700
1087,1996-06-26,monthly,Brno - venkov,1,0.0,NA,NA,NA,NA,NA,False,26900,15,,77560,900
1088,1993-12-19,monthly,Ceska Lipa,1,0.0,NA,NA,NA,NA,NA,False,9350,15,,33303,500
1089,1995-10-10,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,26300,15,,45743,500
1090,1996-10-19,monthly,Jesenik,1,0.0,NA,NA,NA,NA,NA,False,5800,15,,59616,1000
1091,1993-09-09,monthly,Jindrichuv Hradec,1,0.0,NA,NA,NA,NA,NA,False,2900,300,,91521,700
1092,1995-06-06,monthly,Usti nad Labem,1,1.0,NA,NA,NA,NA,NA,False,15200,15,25.0,48616,900
1093,1996-01-14,monthly,Brno - mesto,1,0.0,385104.0,8023.0,48.0,current,False,True,42800,15,,121007,1000
1094,1996-07-10,monthly,Jablonec n. Nisou,1,0.0,NA,NA,NA,NA,NA,False,17300,15,,33222,1000
1095,1997-06-18,monthly,Brno - mesto,2,0.0,NA,NA,NA,NA,NA,False,20500,15,,72304,400
1096,1997-03-03,monthly,Chomutov,1,0.0,NA,NA,NA,NA,NA,False,5500,15,,29913,400
1097,1996-06-22,monthly,Bruntal,2,1.0,NA,NA,NA,NA,NA,False,38560,15,1.0,97800,1000
1098,1993-12-28,monthly,Pardubice,1,0.0,NA,NA,NA,NA,NA,False,13850,15,,62585,600
1100,1996-09-23,monthly,Jablonec n. Nisou,1,0.0,NA,NA,NA,NA,NA,False,4100,15,,18190,700
1101,1997-09-22,monthly,Kladno,1,1.0,NA,NA,NA,NA,NA,False,20700,15,2.0,64523,400
1102,1996-02-19,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,9200,15,,52604,700
1103,1995-07-09,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,27700,15,,76017,16416
1104,1995-12-07,monthly,Most,1,0.0,NA,NA,NA,NA,NA,False,16600,15,,76519,800
1105,1994-09-01,monthly,Brno - venkov,1,0.0,NA,NA,NA,NA,NA,False,9600,15,,52000,500
1107,1993-09-08,monthly,Havlickuv Brod,1,0.0,NA,NA,NA,NA,NA,False,11250,15,,40091,800
1108,1995-03-09,monthly,Plzen - mesto,1,1.0,NA,NA,NA,NA,NA,False,7850,15,2.0,58224,1000
1109,1994-10-27,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,26200,15,,78151,600
1110,1997-07-10,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,17000,15,,72261,300
1111,1996-02-16,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,35200,15,,72051,400
1112,1995-02-03,monthly,Rychnov nad Kneznou,1,1.0,NA,NA,NA,NA,NA,False,47520,15,23.0,113905,900
1113,1996-09-23,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,24960,15,,65921,1100
1115,1993-03-27,monthly,Chomutov,2,0.0,NA,NA,NA,NA,NA,False,9700,15,,25710,300
1116,1993-07-20,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,21920,15,6.0,62748,900
1117,1996-08-29,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,12550,15,,29039,400
1118,1993-07-04,monthly,Rychnov nad Kneznou,1,0.0,NA,NA,NA,NA,NA,False,20100,15,,46241,200
1120,1993-10-05,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,11000,15,,33703,900
1121,1996-04-17,monthly,Ceska Lipa,1,1.0,NA,NA,NA,NA,NA,False,25300,15,18.0,85002,800
1122,1995-08-12,monthly,Rakovnik,1,0.0,NA,NA,NA,NA,NA,False,27700,15,,50091,500
1123,1993-11-01,monthly,Rakovnik,2,0.0,NA,NA,NA,NA,NA,False,15500,15,,58965,400
1124,1996-06-02,monthly,Plzen - mesto,1,0.0,NA,NA,NA,NA,NA,False,63600,15,,136665,900
1126,1993-03-08,monthly,Breclav,1,0.0,NA,NA,NA,NA,NA,False,29000,15,,61600,1100
1127,1993-01-27,monthly,Plzen - jih,1,1.0,NA,NA,NA,NA,NA,False,61100,15,35.0,119594,600
1128,1993-11-21,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,11850,15,,66388,400
1129,1995-03-03,monthly,Jablonec n. Nisou,1,0.0,NA,NA,NA,NA,NA,False,35680,15,,91649,600
1130,1997-05-11,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,6300,15,,42810,200
1133,1993-11-01,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,9700,15,,24429,900
1134,1993-02-09,monthly,Kutna Hora,1,0.0,NA,NA,NA,NA,NA,False,11400,15,,51583,400
1135,1995-07-17,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,4200,15,,51501,500
1136,1993-08-07,monthly,Pribram,1,0.0,NA,NA,NA,NA,NA,False,32600,15,,99018,900
1137,1995-12-19,monthly,Prostejov,2,0.0,NA,NA,NA,NA,NA,False,2500,15,,21141,900
1138,1997-04-07,monthly,Usti nad Labem,1,0.0,NA,NA,NA,NA,NA,False,14800,2000,,32617,1000
1140,1997-11-07,monthly,Semily,1,0.0,NA,NA,NA,NA,NA,False,5040,15,,46782,800
1141,1997-02-16,monthly,Plzen - sever,1,0.0,NA,NA,NA,NA,NA,False,6700,15,,31266,600
1142,1995-10-19,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,5400,15,,30656,600
1144,1993-01-28,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,5220,15,,28250,200
1145,1993-07-03,monthly,Tachov,2,0.0,NA,NA,NA,NA,NA,False,4050,15,,27637,900
1146,1993-09-12,monthly,Bruntal,2,1.0,NA,NA,NA,NA,NA,False,63700,15,13.0,120704,1100
1147,1993-04-10,monthly,Chrudim,1,1.0,NA,NA,NA,NA,NA,False,46880,15,24.0,85935,400
1149,1995-09-07,monthly,Pisek,1,1.0,NA,NA,NA,NA,NA,False,26000,15,6.0,75460,200
1150,1997-10-08,monthly,Rokycany,1,0.0,NA,NA,NA,NA,NA,False,22000,15,,67985,1100
1151,1995-06-23,monthly,Teplice,1,1.0,NA,NA,NA,NA,NA,False,26100,15,33.0,114558,300
1152,1993-04-15,monthly,Jicin,2,0.0,NA,NA,NA,NA,NA,False,4000,15,,25659,800
1153,1993-12-29,monthly,Jablonec n. Nisou,1,0.0,NA,NA,NA,NA,NA,False,44200,15,,63950,200
1155,1996-10-04,monthly,Hradec Kralove,1,0.0,NA,NA,NA,NA,NA,False,11850,15,,36553,1100
1156,1997-12-09,monthly,Kromeriz,1,1.0,NA,NA,NA,NA,NA,False,19900,15,1.0,88203,300
1157,1993-03-27,monthly,Melnik,1,0.0,NA,NA,NA,NA,NA,False,11500,15,,48579,700
1158,1994-04-03,monthly,Svitavy,2,0.0,NA,NA,NA,NA,NA,False,8900,15,,55819,200
1159,1994-02-09,monthly,Semily,2,0.0,NA,NA,NA,NA,NA,False,13760,15,,56366,400
1161,1993-05-08,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,5700,15,,49283,600
1164,1994-01-14,monthly,Jablonec n. Nisou,1,0.0,NA,NA,NA,NA,NA,False,24800,15,,72225,300
1165,1997-03-23,monthly,Chrudim,2,0.0,NA,NA,NA,NA,NA,False,18200,15,,44759,900
1166,1993-04-21,monthly,Praha - zapad,1,0.0,149040.0,3105.0,48.0,expired,False,True,23700,15,,64577,200
1168,1994-11-03,monthly,Rokycany,2,0.0,NA,NA,NA,NA,NA,False,9280,15,,42586,400
1170,1996-03-26,monthly,Klatovy,1,0.0,NA,NA,NA,NA,NA,False,23400,15,,84628,200
1171,1997-12-20,monthly,Pisek,2,0.0,NA,NA,NA,NA,NA,False,17920,15,,62717,800
1172,1997-10-25,monthly,Kutna Hora,1,0.0,NA,NA,NA,NA,NA,False,25200,200,,61304,300
1173,1996-09-22,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,3960,15,,20149,400
1174,1995-03-21,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,23500,15,,102450,900
1176,1996-10-24,monthly,Prachatice,1,0.0,NA,NA,NA,NA,NA,False,10300,15,,27718,1100
1177,1997-12-20,monthly,Plzen - jih,1,0.0,NA,NA,NA,NA,NA,False,23680,15,,61347,1100
1178,1997-05-04,monthly,Usti nad Labem,1,1.0,NA,NA,NA,NA,NA,False,23200,15,2.0,71239,900
1179,1993-01-23,monthly,Ostrava - mesto,2,0.0,NA,NA,NA,NA,NA,False,4000,15,,27872,700
1180,1993-05-19,monthly,Strakonice,1,0.0,NA,NA,NA,NA,NA,False,44000,15,,103186,500
1181,1997-08-20,monthly,Jesenik,2,0.0,NA,NA,NA,NA,NA,False,13920,15,,36785,200
1182,1997-02-11,monthly,Mlada Boleslav,1,1.0,NA,NA,NA,NA,NA,False,24091,15,1.0,71541,700
1183,1995-05-08,monthly,Pribram,2,0.0,NA,NA,NA,NA,NA,False,6600,15,,39814,700
1184,1994-05-06,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,41100,15,,109566,700
1185,1997-06-07,monthly,Pribram,2,0.0,NA,NA,NA,NA,NA,False,3920,15,,25266,700
1186,1997-12-17,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,22700,15,,61465,600
1187,1996-07-28,monthly,Brno - venkov,1,0.0,NA,NA,NA,NA,NA,False,9800,15,,45258,1000
1188,1996-07-22,monthly,Jindrichuv Hradec,1,0.0,NA,NA,NA,NA,NA,False,13760,15,,43161,800
1189,1993-03-19,monthly,Kromeriz,2,0.0,NA,NA,NA,NA,NA,False,6420,15,,33494,600
1190,1996-09-09,monthly,Usti nad Orlici,1,0.0,NA,NA,NA,NA,NA,False,24100,15,,49499,500
1192,1996-05-02,monthly,Rokycany,1,1.0,NA,NA,NA,NA,NA,False,17600,15,2.0,65917,200
1193,1994-01-05,monthly,Rokycany,1,0.0,NA,NA,NA,NA,NA,False,24320,15,,53669,200
1194,1994-04-15,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,46400,15,5.0,80672,500
1195,1996-12-27,monthly,Havlickuv Brod,2,0.0,NA,NA,NA,NA,NA,False,12700,15,,38424,800
1196,1996-01-16,monthly,Rokycany,2,0.0,NA,NA,NA,NA,NA,False,60700,15,,152656,800
1197,1993-09-07,monthly,Frydek - Mistek,1,1.0,NA,NA,NA,NA,NA,False,4500,15,23.0,49539,1000
1198,1997-04-20,monthly,Karvina,2,0.0,NA,NA,NA,NA,NA,False,20829,15,,68774,1100
1199,1997-03-18,monthly,Svitavy,1,0.0,NA,NA,NA,NA,NA,False,9800,15,,57930,1000
1200,1993-05-07,monthly,Decin,1,0.0,NA,NA,NA,NA,NA,False,26300,15,,76903,300
1201,1993-07-23,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,21280,15,,79324,600
1203,1995-08-09,monthly,Olomouc,1,1.0,NA,NA,NA,NA,NA,False,27200,15,20.0,110912,1000
1204,1993-12-03,monthly,Rokycany,1,1.0,NA,NA,NA,NA,NA,False,47200,15,2.0,112206,800
1205,1994-10-08,monthly,Opava,2,0.0,NA,NA,NA,NA,NA,False,6200,15,,34401,1100
1206,1995-10-21,monthly,Karvina,2,0.0,NA,NA,NA,NA,NA,False,6100,15,,27067,900
1207,1993-06-08,monthly,Bruntal,1,0.0,NA,NA,NA,NA,NA,False,20900,15,,78382,700
1208,1997-11-09,monthly,Kladno,1,1.0,NA,NA,NA,NA,NA,False,27360,15,,66286,1000
1209,1997-10-23,monthly,Cheb,1,0.0,NA,NA,NA,NA,NA,False,4200,15,,25263,900
1210,1996-05-21,monthly,Plzen - sever,1,1.0,NA,NA,NA,NA,NA,False,26600,15,13.0,78678,400
1211,1996-08-09,monthly,Semily,1,0.0,NA,NA,NA,NA,NA,False,16100,15,,49677,1100
1212,1995-12-18,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,13100,15,,36067,900
1213,1996-05-08,monthly,Liberec,2,0.0,NA,NA,NA,NA,NA,False,3920,15,,27195,200
1214,1997-01-19,monthly,Most,1,0.0,NA,NA,NA,NA,NA,False,23900,15,,71357,500
1215,1997-03-04,monthly,Znojmo,1,0.0,NA,NA,NA,NA,NA,False,4900,15,,35286,900
1216,1996-03-01,monthly,Vsetin,1,0.0,NA,NA,NA,NA,NA,False,7400,15,,28040,500
1217,1993-10-25,monthly,Jesenik,1,0.0,NA,NA,NA,NA,NA,False,4050,15,,29203,200
1218,1996-12-12,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,54000,15,,102297,900
1219,1996-06-08,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,18720,15,,38466,1100
1220,1995-07-15,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,3920,15,3.0,69477,900
1221,1997-01-02,monthly,Jicin,1,0.0,NA,NA,NA,NA,NA,False,63500,1,,120834,-1153
1222,1993-01-20,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,14300,15,,47392,700
1223,1996-08-10,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,15000,15,,63438,200
1225,1993-12-14,monthly,Kladno,1,1.0,NA,NA,NA,NA,NA,False,47360,15,23.0,86140,900
1226,1996-10-23,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,7300,15,,31064,400
1227,1996-01-13,monthly,Jesenik,1,1.0,NA,NA,NA,NA,NA,False,27520,15,9.0,63712,900
1228,1995-04-09,monthly,Uherske Hradiste,1,0.0,NA,NA,NA,NA,NA,False,13700,15,,48339,400
1229,1997-12-10,monthly,Nachod,1,0.0,NA,NA,NA,NA,NA,False,16400,15,,61435,500
1230,1997-05-03,monthly,Hl.m. Praha,2,1.0,NA,NA,NA,NA,NA,False,62800,15,,143853,700
1231,1994-01-18,monthly,Melnik,2,0.0,NA,NA,NA,NA,NA,False,52700,15,,69084,1000
1232,1996-07-06,monthly,Rychnov nad Kneznou,1,0.0,NA,NA,NA,NA,NA,False,24000,15,,78495,900
1233,1996-02-08,monthly,Tachov,1,0.0,NA,NA,NA,NA,NA,False,3300,15,,21063,3390
1234,1993-09-13,monthly,Kutna Hora,1,0.0,NA,NA,NA,NA,NA,False,15000,15,,35032,6390
1235,1993-11-23,monthly,Sumperk,1,0.0,NA,NA,NA,NA,NA,False,7100,15,,29723,500
1236,1993-05-05,monthly,Prachatice,1,0.0,NA,NA,NA,NA,NA,False,28500,15,,80518,1000
1237,1994-03-13,monthly,Nymburk,1,1.0,NA,NA,NA,NA,NA,False,64400,15,3.0,148694,1100
1238,1995-10-29,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,12450,15,,42756,600
1239,1993-04-10,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,12300,15,,34267,900
1240,1997-09-11,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,12000,15,,44667,800
1241,1996-07-02,monthly,Blansko,2,0.0,NA,NA,NA,NA,NA,False,15040,15,,32554,200
1243,1996-01-07,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,27300,15,4.0,110553,200
1244,1996-05-08,monthly,Frydek - Mistek,1,0.0,35904.0,748.0,48.0,current,False,True,8200,15,,34279,900
1245,1997-11-12,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,13900,15,,55121,1100
1246,1994-08-18,monthly,Jihlava,2,0.0,NA,NA,NA,NA,NA,False,11000,15,,42116,1100
1247,1993-06-08,monthly,Klatovy,1,0.0,99696.0,2077.0,48.0,current,True,True,63600,0,,146738,-975
1248,1995-04-29,monthly,Domazlice,2,0.0,NA,NA,NA,NA,NA,False,8900,15,,33971,600
1249,1995-03-30,monthly,Bruntal,1,0.0,NA,NA,NA,NA,NA,False,8940,15,,59170,400
1250,1996-03-28,monthly,Uherske Hradiste,1,0.0,182640.0,3805.0,48.0,current,False,True,23900,15,,64412,600
1253,1997-04-13,monthly,Kolin,1,1.0,NA,NA,NA,NA,NA,False,28800,15,5.0,80043,700
1254,1995-03-28,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,64100,15,,152484,800
1255,1997-07-02,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,72000,3,,104284,-2745
1256,1994-04-21,monthly,Louny,1,0.0,71064.0,1974.0,36.0,expired,False,True,21000,15,,55373,700
1257,1995-10-11,monthly,Zdar nad Sazavou,1,1.0,NA,NA,NA,NA,NA,False,26300,15,5.0,67376,500
1258,1996-09-01,monthly,Beroun,2,0.0,NA,NA,NA,NA,NA,False,4600,15,,21153,700
1259,1997-04-12,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,17500,15,,48740,500
1260,1996-11-17,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,13120,15,,54472,200
1261,1995-03-18,monthly,Usti nad Orlici,1,1.0,NA,NA,NA,NA,NA,False,33760,15,2.0,103222,1000
1262,1997-01-19,monthly,Rokycany,1,0.0,NA,NA,NA,NA,NA,False,12400,15,,36952,400
1264,1997-02-16,monthly,Hl.m. Praha,2,1.0,NA,NA,NA,NA,NA,False,16900,15,13.0,80128,900
1265,1996-02-25,monthly,Semily,1,0.0,NA,NA,NA,NA,NA,False,21600,15,,45137,300
1266,1996-07-01,monthly,Hodonin,1,0.0,NA,NA,NA,NA,NA,False,38080,15,,70874,1100
1267,1996-08-05,monthly,Hradec Kralove,1,1.0,NA,NA,NA,NA,NA,False,29300,15,10.0,73525,400
1268,1993-07-25,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,6200,15,,55301,800
1269,1994-03-28,monthly,Usti nad Orlici,2,0.0,NA,NA,NA,NA,NA,False,17760,15,,58412,400
1271,1996-06-18,monthly,Pelhrimov,1,0.0,NA,NA,NA,NA,NA,False,8900,15,,34546,1000
1273,1994-03-25,monthly,Litomerice,1,1.0,NA,NA,NA,NA,NA,False,24300,15,1.0,93513,500
1275,1996-06-26,monthly,Ceska Lipa,1,0.0,NA,NA,NA,NA,NA,False,14450,15,,36774,300
1276,1993-01-07,monthly,Liberec,2,0.0,NA,NA,NA,NA,NA,False,10880,15,,47374,400
1277,1993-06-20,monthly,Tachov,2,0.0,NA,NA,NA,NA,NA,False,8450,15,,31462,1000
1279,1997-10-13,monthly,Plzen - sever,2,0.0,NA,NA,NA,NA,NA,False,11500,15,,29049,1000
1280,1995-05-03,monthly,Karvina,2,0.0,NA,NA,NA,NA,NA,False,8300,15,,55668,600
1281,1997-04-14,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,14600,15,,103556,1100
1284,1997-07-02,monthly,Brno - venkov,1,0.0,52512.0,4376.0,12.0,current,False,True,43000,15,,120420,1000
1285,1993-06-04,monthly,Znojmo,1,0.0,NA,NA,NA,NA,NA,False,27500,15,,67301,300
1287,1995-03-04,monthly,Jablonec n. Nisou,1,0.0,NA,NA,NA,NA,NA,False,23600,15,,101835,600
1288,1993-11-27,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,8400,15,,33701,600
1289,1996-07-07,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,47040,15,,93436,500
1291,1994-07-04,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,11000,15,,33091,600
1292,1994-09-03,monthly,Beroun,1,0.0,NA,NA,NA,NA,NA,False,40160,15,,78251,1100
1293,1996-09-03,monthly,Teplice,1,0.0,NA,NA,NA,NA,NA,False,28400,15,,76987,800
1294,1994-11-27,monthly,Novy Jicin,1,0.0,NA,NA,NA,NA,NA,False,41700,15,,63568,300
1295,1994-10-28,monthly,Cesky Krumlov,1,0.0,NA,NA,NA,NA,NA,False,5900,15,,33509,600
1296,1996-12-02,monthly,Svitavy,2,0.0,NA,NA,NA,NA,NA,False,6550,15,,35638,800
1297,1993-07-27,monthly,Karvina,2,0.0,NA,NA,NA,NA,NA,False,30560,15,,111189,400
1298,1996-01-20,monthly,Melnik,1,0.0,NA,NA,NA,NA,NA,False,20100,15,,55965,400
1299,1993-06-21,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,7170,15,,31368,200
1301,1994-09-15,monthly,Pisek,1,0.0,NA,NA,NA,NA,NA,False,30800,15,,68620,600
1302,1993-11-21,monthly,Brno - venkov,2,0.0,NA,NA,NA,NA,NA,False,12050,15,,36916,800
1303,1997-09-08,monthly,Cheb,1,0.0,NA,NA,NA,NA,NA,False,4800,15,,46502,1100
1304,1996-04-27,monthly,Teplice,1,1.0,NA,NA,NA,NA,NA,False,58000,15,3.0,131152,400
1305,1993-08-25,monthly,Hodonin,1,1.0,NA,NA,NA,NA,NA,False,37100,15,2.0,124052,400
1306,1995-03-22,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,19000,15,,56898,600
1307,1994-12-05,monthly,Breclav,1,0.0,NA,NA,NA,NA,NA,False,20000,15,,36036,500
1308,1996-09-25,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,8800,15,,35251,400
1309,1995-04-15,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,58000,15,5.0,114386,1000
1310,1996-02-22,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,17800,15,,36978,1100
1311,1996-01-03,monthly,Prostejov,2,0.0,NA,NA,NA,NA,NA,False,29120,15,,46922,500
1312,1994-10-15,monthly,Cheb,1,0.0,NA,NA,NA,NA,NA,False,18000,15,,38562,400
1313,1997-10-01,monthly,Jicin,1,0.0,NA,NA,NA,NA,NA,False,62300,15,,165716,200
1314,1993-12-03,monthly,Rychnov nad Kneznou,1,1.0,NA,NA,NA,NA,NA,False,19400,15,3.0,83815,600
1315,1995-04-17,monthly,Rakovnik,1,0.0,NA,NA,NA,NA,NA,False,9920,15,,53474,900
1316,1996-12-13,monthly,Havlickuv Brod,1,0.0,NA,NA,NA,NA,NA,False,1830,15,,20754,300
1317,1994-02-18,monthly,Breclav,2,0.0,NA,NA,NA,NA,NA,False,13250,15,,38887,1100
1318,1997-12-22,monthly,Breclav,1,0.0,185544.0,5154.0,36.0,current,False,True,25400,15,,70888,200
1320,1996-11-18,monthly,Jihlava,1,0.0,NA,NA,NA,NA,NA,False,23000,15,,58757,1000
1321,1997-03-27,monthly,Prostejov,1,0.0,NA,NA,NA,NA,NA,False,6240,15,,34262,200
1322,1993-07-05,monthly,Pelhrimov,1,0.0,NA,NA,NA,NA,NA,False,6550,15,,31305,200
1323,1996-05-20,monthly,Hradec Kralove,2,0.0,NA,NA,NA,NA,NA,False,20200,15,,85936,600
1324,1996-11-05,monthly,Havlickuv Brod,2,0.0,NA,NA,NA,NA,NA,False,21800,15,,75712,300
1325,1996-08-08,monthly,Plzen - mesto,2,0.0,NA,NA,NA,NA,NA,False,3450,15,,24549,300
1326,1996-11-11,monthly,Usti nad Orlici,1,0.0,NA,NA,NA,NA,NA,False,5600,15,,33782,800
1327,1994-08-24,monthly,Znojmo,1,0.0,NA,NA,NA,NA,NA,False,34200,15,,91930,400
1328,1996-05-04,monthly,Mlada Boleslav,1,1.0,NA,NA,NA,NA,NA,False,45100,15,6.0,112300,1100
1329,1996-09-16,monthly,Blansko,2,0.0,23520.0,1960.0,12.0,expired,False,True,11200,15,,44667,500
1330,1996-10-22,monthly,Frydek - Mistek,1,1.0,NA,NA,NA,NA,NA,False,58600,0,1.0,133568,-9373
1331,1995-01-03,monthly,Kromeriz,2,0.0,NA,NA,NA,NA,NA,False,41900,15,,60793,600
1332,1993-03-25,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,36000,15,,116646,300
1333,1994-09-29,monthly,Tabor,1,0.0,NA,NA,NA,NA,NA,False,10500,15,,43098,300
1334,1993-05-14,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,17440,15,,42323,300
1335,1995-09-21,monthly,Brno - mesto,1,1.0,NA,NA,NA,NA,NA,False,29600,15,6.0,60946,200
1336,1997-02-26,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,26700,15,,57296,300
1337,1993-09-01,monthly,Cheb,1,0.0,NA,NA,NA,NA,NA,False,19600,15,,71903,500
1338,1993-01-11,monthly,Ostrava - mesto,2,0.0,NA,NA,NA,NA,NA,False,61500,15,,157455,400
1339,1997-07-06,monthly,Sumperk,1,0.0,NA,NA,NA,NA,NA,False,54500,15,,103302,900
1340,1997-10-28,monthly,Usti nad Orlici,1,0.0,NA,NA,NA,NA,NA,False,6600,15,,30557,1000
1341,1995-11-21,monthly,Liberec,1,0.0,NA,NA,NA,NA,NA,False,3540,15,,21610,1100
1342,1997-10-09,monthly,Nymburk,2,0.0,NA,NA,NA,NA,NA,False,29100,15,,87446,700
1345,1993-10-19,monthly,Plzen - sever,2,1.0,NA,NA,NA,NA,NA,False,36480,15,38.0,87095,200
1346,1997-07-01,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,6800,15,,29869,400
1347,1996-11-24,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,3800,15,,16871,500
1348,1997-11-12,monthly,Brno - venkov,2,0.0,NA,NA,NA,NA,NA,False,12100,15,,60347,300
1349,1996-03-05,monthly,Prerov,2,0.0,NA,NA,NA,NA,NA,False,7900,15,,30698,700
1351,1996-03-29,monthly,Teplice,1,0.0,NA,NA,NA,NA,NA,False,4920,15,,32946,300
1352,1994-09-23,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,35200,15,,88471,500
1353,1994-04-21,monthly,Trutnov,1,0.0,NA,NA,NA,NA,NA,False,16700,15,,57363,700
1354,1997-06-21,monthly,Tachov,1,0.0,NA,NA,NA,NA,NA,False,5500,15,,22864,1000
1355,1997-08-16,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,21100,15,,72658,1100
1356,1997-02-01,monthly,Most,1,0.0,NA,NA,NA,NA,NA,False,21800,15,,36883,1000
1357,1995-11-20,monthly,Breclav,1,0.0,NA,NA,NA,NA,NA,False,5730,15,,64822,900
1358,1996-04-21,monthly,Most,1,0.0,NA,NA,NA,NA,NA,False,19700,15,,58737,500
1359,1993-12-02,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,2700,100,,71696,600
