account_id,district_id,open_date,statement_frequency,district_name
3398,43,1997-04-15,monthly,Hradec Kralove
3399,63,1996-09-26,monthly,Vyskov
3403,63,1997-05-20,monthly,Vyskov
3404,33,1997-11-04,monthly,Decin
3405,36,1994-03-07,monthly,Liberec
3406,53,1997-12-08,monthly,Blansko
3407,28,1993-08-24,monthly,Plzen - sever
3408,62,1993-09-19,monthly,Uherske Hradiste
3409,23,1996-03-01,monthly,Cheb
3410,39,1995-07-03,monthly,Most
3411,19,1996-12-17,monthly,Prachatice
3412,31,1996-12-20,monthly,Tachov
3413,70,1993-07-13,monthly,Karvina
3415,75,1997-12-06,monthly,Prerov
3417,48,1995-09-28,monthly,Rychnov nad Kneznou
3419,1,1994-10-29,monthly,Hl.m. Praha
3421,31,1995-02-01,monthly,Tachov
3422,21,1996-03-28,monthly,Tabor
3423,11,1997-11-10,monthly,Praha - zapad
3424,74,1993-02-16,monthly,Ostrava - mesto
3425,70,1994-08-24,monthly,Karvina
3427,36,1996-08-23,monthly,Liberec
3428,27,1997-07-12,monthly,Plzen - jih
3429,73,1993-12-17,monthly,Opava
3430,9,1996-12-10,monthly,Nymburk
3431,64,1996-09-21,monthly,Zlin
3432,1,1996-06-25,monthly,Hl.m. Praha
3433,73,1997-07-07,monthly,Opava
3434,32,1996-05-13,monthly,Ceska Lipa
3435,59,1993-07-01,monthly,Kromeriz
3436,5,1995-06-24,monthly,Kolin
3437,1,1996-11-13,monthly,Hl.m. Praha
3438,35,1996-12-21,monthly,Jablonec n. Nisou
3439,16,1996-02-16,monthly,Jindrichuv Hradec
3440,22,1995-09-22,monthly,Domazlice
3442,4,1996-01-16,monthly,Kladno
3443,45,1996-07-26,monthly,Jicin
3445,1,1994-02-22,monthly,Hl.m. Praha
3449,1,1995-04-27,monthly,Hl.m. Praha
3450,1,1996-12-13,monthly,Hl.m. Praha
3451,52,1996-04-27,monthly,Usti nad Orlici
3452,63,1996-12-13,monthly,Vyskov
3453,13,1995-06-08,monthly,Rakovnik
3454,32,1996-10-17,monthly,Ceska Lipa
3455,34,1996-03-13,monthly,Chomutov
3456,32,1993-09-06,monthly,Ceska Lipa
3457,54,1994-10-01,monthly,Brno - mesto
3458,63,1995-07-07,monthly,Vyskov
3459,76,1996-06-02,monthly,Sumperk
3460,16,1997-04-08,monthly,Jindrichuv Hradec
3461,8,1997-06-23,monthly,Mlada Boleslav
3462,51,1996-03-04,monthly,Trutnov
3463,38,1997-09-21,monthly,Louny
3464,25,1995-05-05,monthly,Klatovy
3465,1,1993-07-16,monthly,Hl.m. Praha
3466,64,1995-02-16,monthly,Zlin
3467,17,1996-08-25,monthly,Pelhrimov
3468,32,1996-02-14,monthly,Ceska Lipa
3469,76,1993-05-22,monthly,Sumperk
3470,8,1997-01-12,monthly,Mlada Boleslav
3471,63,1997-01-22,monthly,Vyskov
3472,55,1996-07-21,monthly,Brno - venkov
3474,23,1995-07-12,monthly,Cheb
3476,3,1995-12-16,monthly,Beroun
3477,71,1993-08-22,monthly,Novy Jicin
3478,30,1994-09-04,monthly,Sokolov
3479,22,1994-06-14,monthly,Domazlice
3480,58,1993-09-14,monthly,Jihlava
3482,70,1995-01-03,monthly,Karvina
3483,40,1993-10-12,monthly,Teplice
3484,22,1994-06-01,monthly,Domazlice
3485,53,1996-06-19,monthly,Blansko
3486,64,1995-10-09,monthly,Zlin
3487,41,1993-01-08,monthly,Usti nad Labem
3489,9,1994-12-08,monthly,Nymburk
3490,48,1995-11-26,monthly,Rychnov nad Kneznou
3491,51,1996-07-27,monthly,Trutnov
3492,33,1995-09-10,monthly,Decin
3493,63,1993-07-22,monthly,Vyskov
3494,60,1996-07-22,monthly,Prostejov
3495,54,1996-05-17,monthly,Brno - mesto
3496,42,1997-06-11,monthly,Havlickuv Brod
3497,76,1994-08-02,monthly,Sumperk
3498,31,1996-11-12,monthly,Tachov
3499,51,1996-09-14,monthly,Trutnov
3501,36,1997-12-13,monthly,Liberec
3502,74,1996-03-08,monthly,Ostrava - mesto
3503,1,1994-07-17,monthly,Hl.m. Praha
3504,70,1996-08-30,monthly,Karvina
3505,46,1993-09-23,monthly,Nachod
3506,70,1997-05-08,monthly,Karvina
3507,9,1996-12-01,monthly,Nymburk
3508,42,1996-09-12,monthly,Havlickuv Brod
3509,2,1993-09-05,monthly,Benesov
3510,41,1993-01-07,monthly,Usti nad Labem
3511,70,1996-07-23,monthly,Karvina
3512,46,1996-05-11,monthly,Nachod
3513,20,1993-03-03,monthly,Strakonice
3514,7,1993-02-03,monthly,Melnik
3515,68,1996-06-16,monthly,Frydek - Mistek
3517,26,1996-11-22,monthly,Plzen - mesto
3518,9,1996-07-22,monthly,Nymburk
3519,52,1996-02-10,monthly,Usti nad Orlici
3520,72,1995-06-04,monthly,Olomouc
3521,75,1993-06-22,monthly,Prerov
3522,16,1996-06-07,monthly,Jindrichuv Hradec
3523,65,1996-05-14,monthly,Znojmo
3524,66,1997-06-28,monthly,Zdar nad Sazavou
3525,70,1995-12-01,monthly,Karvina
3526,1,1996-07-22,monthly,Hl.m. Praha
3527,44,1997-01-11,monthly,Chrudim
3528,10,1994-03-05,monthly,Praha - vychod
3529,12,1997-07-08,monthly,Pribram
3530,34,1996-01-03,monthly,Chomutov
3531,59,1996-05-03,monthly,Kromeriz
3532,73,1995-07-18,monthly,Opava
3533,74,1994-08-29,monthly,Ostrava - mesto
3534,59,1996-04-08,monthly,Kromeriz
3535,1,1993-10-05,monthly,Hl.m. Praha
3536,24,1994-08-11,monthly,Karlovy Vary
3537,45,1997-08-22,monthly,Jicin
3538,58,1993-08-08,monthly,Jihlava
3539,42,1994-06-08,monthly,Havlickuv Brod
3540,18,1997-01-03,monthly,Pisek
3541,70,1997-03-02,monthly,Karvina
3542,49,1993-06-11,monthly,Semily
3543,74,1996-07-21,monthly,Ostrava - mesto
3544,33,1997-04-07,monthly,Decin
3545,51,1993-02-17,monthly,Trutnov
3546,55,1997-02-03,monthly,Brno - venkov
3547,54,1993-08-07,monthly,Brno - mesto
3548,23,1993-11-11,monthly,Cheb
3549,27,1996-08-14,monthly,Plzen - jih
3550,68,1996-07-04,monthly,Frydek - Mistek
3551,6,1993-10-17,monthly,Kutna Hora
3552,62,1995-09-06,monthly,Uherske Hradiste
3553,70,1995-08-30,monthly,Karvina
3554,66,1993-02-16,monthly,Zdar nad Sazavou
3555,32,1994-09-26,monthly,Ceska Lipa
3556,58,1997-08-29,monthly,Jihlava
3557,72,1996-11-02,monthly,Olomouc
3558,4,1993-05-23,monthly,Kladno
3559,18,1995-12-30,monthly,Pisek
3560,57,1996-11-10,monthly,Hodonin
3561,33,1997-10-15,monthly,Decin
3562,50,1996-07-19,monthly,Svitavy
3563,1,1996-07-04,monthly,Hl.m. Praha
3564,14,1996-11-17,monthly,Ceske Budejovice
3565,30,1997-02-12,monthly,Sokolov
3566,21,1993-06-09,monthly,Tabor
3567,5,1994-12-20,monthly,Kolin
3568,40,1996-04-11,monthly,Teplice
3569,1,1996-09-18,monthly,Hl.m. Praha
3570,44,1993-11-29,monthly,Chrudim
3571,39,1993-11-21,monthly,Most
3572,65,1995-11-12,monthly,Znojmo
3573,59,1996-06-27,monthly,Kromeriz
3574,72,1997-03-08,monthly,Olomouc
3575,7,1993-09-08,monthly,Melnik
3576,58,1994-11-07,monthly,Jihlava
3577,74,1997-05-11,monthly,Ostrava - mesto
3578,1,1996-02-17,monthly,Hl.m. Praha
3579,53,1994-09-02,monthly,Blansko
3580,43,1993-08-01,monthly,Hradec Kralove
3581,66,1997-03-26,monthly,Zdar nad Sazavou
3582,19,1995-08-26,monthly,Prachatice
3583,40,1995-02-03,monthly,Teplice
3584,55,1996-06-12,monthly,Brno - venkov
3585,1,1996-06-23,monthly,Hl.m. Praha
3586,59,1993-03-27,monthly,Kromeriz
3587,64,1995-12-24,monthly,Zlin
3588,33,1996-06-28,monthly,Decin
3589,5,1996-11-13,monthly,Kolin
3590,57,1996-06-02,monthly,Hodonin
3592,54,1993-01-08,monthly,Brno - mesto
3593,1,1993-02-18,monthly,Hl.m. Praha
3594,29,1993-12-30,monthly,Rokycany
3595,30,1994-05-01,monthly,Sokolov
3596,59,1996-04-23,monthly,Kromeriz
3598,76,1997-11-02,monthly,Sumperk
3599,63,1994-03-20,monthly,Vyskov
3600,27,1993-08-10,monthly,Plzen - jih
3601,54,1995-06-13,monthly,Brno - mesto
3602,18,1996-12-03,monthly,Pisek
3603,3,1997-09-17,monthly,Beroun
3604,75,1993-12-22,monthly,Prerov
3605,3,1996-03-24,monthly,Beroun
3606,1,1996-04-18,monthly,Hl.m. Praha
3609,28,1993-08-03,monthly,Plzen - sever
3610,1,1997-09-22,monthly,Hl.m. Praha
3612,70,1994-08-27,monthly,Karvina
3613,43,1993-08-10,monthly,Hradec Kralove
3614,19,1996-08-07,monthly,Prachatice
3615,46,1996-11-05,monthly,Nachod
3616,50,1997-12-15,monthly,Svitavy
3617,22,1993-11-15,monthly,Domazlice
3618,29,1993-09-29,monthly,Rokycany
3620,14,1997-02-06,monthly,Ceske Budejovice
3621,32,1994-12-25,monthly,Ceska Lipa
3622,53,1994-10-15,monthly,Blansko
3623,59,1995-02-12,monthly,Kromeriz
3625,3,1994-08-22,monthly,Beroun
3626,51,1996-11-05,monthly,Trutnov
3628,70,1995-09-12,monthly,Karvina
3629,48,1993-07-27,monthly,Rychnov nad Kneznou
3631,1,1995-08-13,monthly,Hl.m. Praha
3633,18,1997-02-06,monthly,Pisek
3634,21,1997-04-16,monthly,Tabor
3635,10,1997-05-04,monthly,Praha - vychod
3636,21,1994-05-22,monthly,Tabor
3637,53,1995-10-28,monthly,Blansko
3639,4,1997-01-08,monthly,Kladno
3640,10,1993-11-05,monthly,Praha - vychod
3641,7,1995-01-09,monthly,Melnik
3643,1,1994-12-22,monthly,Hl.m. Praha
3644,38,1993-04-13,monthly,Louny
3645,36,1996-06-18,monthly,Liberec
3647,77,1996-06-17,monthly,Vsetin
3648,61,1996-05-06,monthly,Trebic
3649,54,1993-05-14,monthly,Brno - mesto
3650,8,1994-06-05,monthly,Mlada Boleslav
3651,23,1993-02-27,monthly,Cheb
3652,36,1997-03-02,monthly,Liberec
3653,31,1994-05-03,monthly,Tachov
3654,47,1993-07-13,monthly,Pardubice
3655,1,1995-12-24,monthly,Hl.m. Praha
3656,53,1993-08-06,monthly,Blansko
3657,62,1997-09-19,monthly,Uherske Hradiste
3658,24,1997-03-25,monthly,Karlovy Vary
3659,54,1997-02-01,monthly,Brno - mesto
3660,74,1993-11-14,monthly,Ostrava - mesto
3661,50,1996-01-11,monthly,Svitavy
3662,4,1997-05-26,monthly,Kladno
3663,67,1994-11-06,monthly,Bruntal
3664,1,1996-04-28,monthly,Hl.m. Praha
3665,28,1997-06-28,monthly,Plzen - sever
3667,55,1994-01-26,monthly,Brno - venkov
3668,1,1996-06-15,monthly,Hl.m. Praha
3669,76,1993-12-22,monthly,Sumperk
3670,27,1993-06-04,monthly,Plzen - jih
3671,21,1997-09-17,monthly,Tabor
3672,26,1996-03-19,monthly,Plzen - mesto
3673,30,1996-01-12,monthly,Sokolov
3674,38,1993-03-12,monthly,Louny
3675,64,1993-03-20,monthly,Zlin
3676,58,1996-06-08,monthly,Jihlava
3677,1,1995-10-04,monthly,Hl.m. Praha
3678,1,1993-03-24,monthly,Hl.m. Praha
3679,64,1995-08-15,monthly,Zlin
3680,27,1996-02-16,monthly,Plzen - jih
3681,70,1997-01-25,monthly,Karvina
3682,70,1993-06-07,monthly,Karvina
3683,33,1993-08-13,monthly,Decin
3684,23,1994-03-04,monthly,Cheb
3686,77,1997-08-03,monthly,Vsetin
3687,71,1993-11-06,monthly,Novy Jicin
3688,70,1993-11-10,monthly,Karvina
3689,8,1995-11-29,monthly,Mlada Boleslav
3691,50,1993-02-19,monthly,Svitavy
3692,70,1997-04-21,monthly,Karvina
3693,61,1993-01-29,monthly,Trebic
3694,70,1996-07-06,monthly,Karvina
3695,30,1997-04-02,monthly,Sokolov
3696,1,1996-06-22,monthly,Hl.m. Praha
3697,45,1993-04-29,monthly,Jicin
3698,1,1996-03-03,monthly,Hl.m. Praha
3699,50,1993-08-05,monthly,Svitavy
3700,1,1997-06-03,monthly,Hl.m. Praha
3701,76,1993-10-06,monthly,Sumperk
3702,53,1995-04-13,monthly,Blansko
3703,74,1997-06-18,monthly,Ostrava - mesto
3704,75,1993-01-24,monthly,Prerov
3705,20,1997-10-24,monthly,Strakonice
3706,8,1996-04-04,monthly,Mlada Boleslav
3708,64,1996-11-24,monthly,Zlin
3709,74,1996-03-05,monthly,Ostrava - mesto
3710,1,1995-02-25,monthly,Hl.m. Praha
3711,3,1997-05-08,monthly,Beroun
3712,3,1994-09-13,monthly,Beroun
3715,74,1997-11-27,monthly,Ostrava - mesto
3716,1,1997-04-14,monthly,Hl.m. Praha
3717,56,1994-05-20,monthly,Breclav
3718,63,1994-04-16,monthly,Vyskov
3719,37,1997-06-19,monthly,Litomerice
3720,36,1993-07-30,monthly,Liberec
3721,22,1996-02-21,monthly,Domazlice
3722,76,1997-12-07,monthly,Sumperk
3723,2,1996-06-14,monthly,Benesov
3724,16,1997-08-06,monthly,Jindrichuv Hradec
3725,33,1995-06-11,monthly,Decin
3726,54,1996-07-14,monthly,Brno - mesto
3727,66,1996-01-19,monthly,Zdar nad Sazavou
3728,10,1994-08-18,monthly,Praha - vychod
3729,31,1995-04-14,monthly,Tachov
3730,17,1994-09-08,monthly,Pelhrimov
3731,70,1996-05-20,monthly,Karvina
3732,21,1997-05-25,monthly,Tabor
3733,33,1996-07-22,monthly,Decin
3734,43,1993-03-08,monthly,Hradec Kralove
3735,1,1995-04-27,monthly,Hl.m. Praha
3736,54,1996-05-08,monthly,Brno - mesto
3737,34,1995-03-01,monthly,Chomutov
3738,51,1993-08-01,monthly,Trutnov
3739,1,1997-03-25,monthly,Hl.m. Praha
3741,65,1996-08-18,monthly,Znojmo
3742,59,1997-05-11,monthly,Kromeriz
3743,1,1996-03-22,monthly,Hl.m. Praha
3745,5,1993-08-04,monthly,Kolin
3746,70,1996-06-04,monthly,Karvina
3747,1,1994-05-01,monthly,Hl.m. Praha
3748,1,1993-07-10,monthly,Hl.m. Praha
3749,68,1996-08-10,monthly,Frydek - Mistek
3750,77,1995-03-18,monthly,Vsetin
3751,9,1993-09-15,monthly,Nymburk
3752,1,1994-11-25,monthly,Hl.m. Praha
3753,28,1995-02-24,monthly,Plzen - sever
3755,64,1996-01-20,monthly,Zlin
3757,64,1997-09-24,monthly,Zlin
3758,38,1995-09-19,monthly,Louny
3759,1,1993-12-29,monthly,Hl.m. Praha
3760,44,1993-01-13,monthly,Chrudim
3763,55,1995-08-23,monthly,Brno - venkov
3764,69,1995-11-05,monthly,Jesenik
3765,32,1996-11-14,monthly,Ceska Lipa
3767,1,1995-11-15,monthly,Hl.m. Praha
3768,52,1997-06-06,monthly,Usti nad Orlici
3769,3,1996-05-14,monthly,Beroun
3770,23,1995-09-20,monthly,Cheb
3771,22,1993-06-11,monthly,Domazlice
3772,7,1995-11-20,monthly,Melnik
3773,10,1997-05-04,monthly,Praha - vychod
3774,72,1996-08-30,monthly,Olomouc
3775,19,1993-06-27,monthly,Prachatice
3776,1,1996-10-16,monthly,Hl.m. Praha
3777,70,1995-01-19,monthly,Karvina
3778,52,1993-07-04,monthly,Usti nad Orlici
3779,74,1995-07-08,monthly,Ostrava - mesto
3780,44,1995-11-25,monthly,Chrudim
3781,31,1993-03-26,monthly,Tachov
3783,40,1995-11-29,monthly,Teplice
3784,25,1996-01-22,monthly,Klatovy
3785,10,1993-03-24,monthly,Praha - vychod
3786,21,1993-06-22,monthly,Tabor
3787,70,1993-02-19,monthly,Karvina
3788,70,1993-04-10,monthly,Karvina
3789,6,1996-08-18,monthly,Kutna Hora
3792,10,1993-08-11,monthly,Praha - vychod
3793,5,1996-06-28,monthly,Kolin
3794,20,1997-02-03,monthly,Strakonice
3795,36,1996-03-18,monthly,Liberec
3796,53,1993-05-25,monthly,Blansko
3797,64,1994-09-03,monthly,Zlin
3798,15,1997-08-27,monthly,Cesky Krumlov
3799,74,1996-11-29,monthly,Ostrava - mesto
3800,30,1996-09-16,monthly,Sokolov
3801,1,1996-06-20,monthly,Hl.m. Praha
3802,44,1996-04-18,monthly,Chrudim
3803,61,1996-01-26,monthly,Trebic
3804,7,1994-04-07,monthly,Melnik
3805,9,1994-07-02,monthly,Nymburk
3806,36,1996-04-18,monthly,Liberec
3807,53,1995-09-05,monthly,Blansko
3808,38,1993-08-11,monthly,Louny
3809,1,1996-11-21,monthly,Hl.m. Praha
3810,43,1995-06-22,monthly,Hradec Kralove
3811,1,1996-10-26,monthly,Hl.m. Praha
3812,72,1995-01-16,monthly,Olomouc
3813,1,1997-10-09,monthly,Hl.m. Praha
3814,74,1995-12-27,monthly,Ostrava - mesto
3815,1,1996-03-24,monthly,Hl.m. Praha
3816,25,1996-04-21,monthly,Klatovy
3817,70,1995-02-10,monthly,Karvina
3818,74,1993-01-01,monthly,Ostrava - mesto
3819,69,1996-11-11,monthly,Jesenik
3820,1,1993-11-14,monthly,Hl.m. Praha
3821,18,1996-04-18,monthly,Pisek
3822,8,1993-09-22,monthly,Mlada Boleslav
3823,74,1995-04-19,monthly,Ostrava - mesto
3824,41,1994-03-20,monthly,Usti nad Labem
3825,7,1993-12-14,monthly,Melnik
3826,34,1995-03-05,monthly,Chomutov
3827,1,1994-10-04,monthly,Hl.m. Praha
3828,44,1997-08-28,monthly,Chrudim
3830,56,1997-04-20,monthly,Breclav
3832,45,1996-01-22,monthly,Jicin
3833,77,1997-07-13,monthly,Vsetin
3834,54,1993-01-19,monthly,Brno - mesto
3835,50,1993-03-16,monthly,Svitavy
3836,68,1997-12-09,monthly,Frydek - Mistek
3838,3,1994-05-02,monthly,Beroun
3839,1,1995-02-21,monthly,Hl.m. Praha
3840,76,1994-02-19,monthly,Sumperk
3841,8,1995-01-22,monthly,Mlada Boleslav
3842,1,1997-03-12,monthly,Hl.m. Praha
3843,62,1996-10-02,monthly,Uherske Hradiste
3844,67,1993-05-23,monthly,Bruntal
3845,48,1995-05-14,monthly,Rychnov nad Kneznou
3846,61,1997-04-27,monthly,Trebic
3847,33,1995-06-13,monthly,Decin
3848,20,1996-07-10,monthly,Strakonice
3849,75,1994-10-21,monthly,Prerov
3850,8,1993-08-09,monthly,Mlada Boleslav
3851,1,1997-02-27,monthly,Hl.m. Praha
3852,20,1997-09-14,monthly,Strakonice
3854,8,1996-04-18,monthly,Mlada Boleslav
3855,33,1995-09-04,monthly,Decin
3856,45,1996-12-03,monthly,Jicin
3857,54,1997-10-22,monthly,Brno - mesto
3858,2,1995-12-14,monthly,Benesov
3859,53,1996-04-23,monthly,Blansko
3860,4,1994-10-11,monthly,Kladno
3861,2,1997-01-30,monthly,Benesov
3862,1,1996-11-23,monthly,Hl.m. Praha
3863,15,1993-09-14,monthly,Cesky Krumlov
3864,33,1996-07-01,monthly,Decin
3865,50,1995-02-09,monthly,Svitavy
3866,60,1995-09-05,monthly,Prostejov
3867,1,1997-07-19,monthly,Hl.m. Praha
3868,43,1993-08-21,monthly,Hradec Kralove
3869,72,1994-09-13,monthly,Olomouc
3870,38,1997-01-08,monthly,Louny
3871,26,1993-01-08,monthly,Plzen - mesto
3872,25,1997-05-21,monthly,Klatovy
3874,51,1995-06-02,monthly,Trutnov
3875,44,1997-10-18,monthly,Chrudim
3876,69,1994-02-13,monthly,Jesenik
3877,59,1996-10-22,monthly,Kromeriz
3878,23,1994-10-07,monthly,Cheb
3880,3,1996-07-28,monthly,Beroun
3881,21,1996-03-04,monthly,Tabor
3882,10,1993-07-09,monthly,Praha - vychod
3883,72,1993-03-15,monthly,Olomouc
3884,1,1996-11-14,monthly,Hl.m. Praha
3885,51,1997-04-01,monthly,Trutnov
3886,1,1994-02-20,monthly,Hl.m. Praha
3887,62,1996-05-08,monthly,Uherske Hradiste
3888,39,1993-05-27,monthly,Most
3889,16,1997-07-03,monthly,Jindrichuv Hradec
3890,50,1996-02-10,monthly,Svitavy
3891,1,1993-08-18,monthly,Hl.m. Praha
3892,43,1993-10-25,monthly,Hradec Kralove
3893,42,1996-12-13,monthly,Havlickuv Brod
3894,52,1996-09-25,monthly,Usti nad Orlici
3895,27,1995-07-14,monthly,Plzen - jih
3896,45,1995-08-17,monthly,Jicin
3897,13,1997-04-16,monthly,Rakovnik
3898,70,1994-02-07,monthly,Karvina
3899,22,1996-06-25,monthly,Domazlice
3901,12,1997-08-30,monthly,Pribram
3902,1,1995-08-08,monthly,Hl.m. Praha
3903,58,1994-12-19,monthly,Jihlava
3904,18,1996-10-05,monthly,Pisek
3906,52,1997-07-08,monthly,Usti nad Orlici
3907,37,1996-04-18,monthly,Litomerice
3908,13,1997-01-16,monthly,Rakovnik
3909,1,1993-01-14,monthly,Hl.m. Praha
3910,10,1997-01-19,monthly,Praha - vychod
3911,32,1997-12-16,monthly,Ceska Lipa
3912,2,1994-05-04,monthly,Benesov
3913,23,1996-10-04,monthly,Cheb
3914,33,1995-09-05,monthly,Decin
3915,65,1993-04-02,monthly,Znojmo
3916,8,1997-09-28,monthly,Mlada Boleslav
3917,1,1996-03-30,monthly,Hl.m. Praha
3918,53,1993-12-09,monthly,Blansko
3919,34,1997-10-18,monthly,Chomutov
3920,74,1993-09-01,monthly,Ostrava - mesto
3921,18,1994-07-17,monthly,Pisek
3922,68,1997-10-22,monthly,Frydek - Mistek
3923,52,1993-03-30,monthly,Usti nad Orlici
3924,70,1996-02-24,monthly,Karvina
3925,1,1995-09-05,monthly,Hl.m. Praha
3926,72,1994-09-11,monthly,Olomouc
3927,56,1993-10-22,monthly,Breclav
3928,24,1996-05-08,monthly,Karlovy Vary
3930,37,1995-04-25,monthly,Litomerice
3931,28,1996-02-05,monthly,Plzen - sever
3932,74,1996-07-25,monthly,Ostrava - mesto
3933,61,1996-02-11,monthly,Trebic
3934,6,1997-12-23,monthly,Kutna Hora
3935,23,1993-03-08,monthly,Cheb
3936,39,1995-05-04,monthly,Most
3937,76,1996-01-10,monthly,Sumperk
3938,57,1993-11-17,monthly,Hodonin
3939,70,1993-07-08,monthly,Karvina
3941,7,1996-12-26,monthly,Melnik
3943,71,1996-03-06,monthly,Novy Jicin
3944,22,1995-10-08,monthly,Domazlice
3945,50,1995-11-07,monthly,Svitavy
3946,70,1996-07-16,monthly,Karvina
3947,76,1996-01-23,monthly,Sumperk
3948,1,1993-11-09,monthly,Hl.m. Praha
3949,54,1996-01-11,monthly,Brno - mesto
3950,48,1997-09-01,monthly,Rychnov nad Kneznou
3951,22,1997-06-02,monthly,Domazlice
3952,26,1996-03-08,monthly,Plzen - mesto
3953,1,1997-06-16,monthly,Hl.m. Praha
3954,22,1993-06-25,monthly,Domazlice
3955,64,1993-07-14,monthly,Zlin
3956,6,1996-10-28,monthly,Kutna Hora
3958,59,1997-12-28,monthly,Kromeriz
3960,64,1993-02-06,monthly,Zlin
3961,52,1997-01-24,monthly,Usti nad Orlici
3962,54,1996-12-13,monthly,Brno - mesto
3963,9,1997-10-27,monthly,Nymburk
3964,25,1997-01-25,monthly,Klatovy
3965,31,1993-05-04,monthly,Tachov
3966,42,1996-01-09,monthly,Havlickuv Brod
3967,54,1996-09-22,monthly,Brno - mesto
3968,36,1996-01-01,monthly,Liberec
3969,39,1993-06-20,monthly,Most
3970,24,1995-11-28,monthly,Karlovy Vary
3971,75,1997-03-13,monthly,Prerov
3972,51,1993-10-11,monthly,Trutnov
3973,20,1995-11-27,monthly,Strakonice
3974,55,1996-03-08,monthly,Brno - venkov
3975,20,1994-10-02,monthly,Strakonice
3976,74,1996-04-15,monthly,Ostrava - mesto
3977,7,1993-09-25,monthly,Melnik
3978,59,1995-02-18,monthly,Kromeriz
3979,37,1996-02-14,monthly,Litomerice
3980,75,1993-04-03,monthly,Prerov
3981,23,1995-01-15,monthly,Cheb
3982,26,1993-07-27,monthly,Plzen - mesto
3983,67,1993-02-04,monthly,Bruntal
3984,51,1996-12-14,monthly,Trutnov
3985,1,1997-07-13,monthly,Hl.m. Praha
3986,19,1997-06-20,monthly,Prachatice
3987,25,1997-09-14,monthly,Klatovy
3988,23,1997-05-04,monthly,Cheb
3989,19,1995-03-11,monthly,Prachatice
3990,77,1997-02-04,monthly,Vsetin
3991,1,1996-12-28,monthly,Hl.m. Praha
3992,43,1997-12-16,monthly,Hradec Kralove
3993,54,1996-01-24,monthly,Brno - mesto
3994,15,1996-03-14,monthly,Cesky Krumlov
3995,12,1995-08-27,monthly,Pribram
3996,1,1997-06-22,monthly,Hl.m. Praha
3997,62,1994-01-13,monthly,Uherske Hradiste
3998,2,1996-04-20,monthly,Benesov
3999,35,1993-05-06,monthly,Jablonec n. Nisou
4000,7,1993-08-02,monthly,Melnik
4001,54,1995-02-04,monthly,Brno - mesto
4003,25,1997-08-22,monthly,Klatovy
4008,27,1996-03-23,monthly,Plzen - jih
4009,56,1994-02-20,monthly,Breclav
4010,30,1996-08-19,monthly,Sokolov
4026,58,1997-02-06,monthly,Jihlava
4033,57,1996-11-19,monthly,Hodonin
4034,1,1993-01-18,monthly,Hl.m. Praha
4035,1,1993-07-25,monthly,Hl.m. Praha
4055,23,1993-01-24,monthly,Cheb
4059,34,1993-10-08,monthly,Chomutov
4066,72,1994-05-24,monthly,Olomouc
4069,38,1996-11-17,monthly,Louny
4071,64,1996-08-03,monthly,Zlin
4078,40,1993-01-30,monthly,Teplice
4079,52,1993-11-03,monthly,Usti nad Orlici
4081,11,1995-07-22,monthly,Praha - zapad
4082,49,1994-11-08,monthly,Semily
4086,66,1996-07-17,monthly,Zdar nad Sazavou
4088,45,1996-03-01,monthly,Jicin
4090,72,1996-10-11,monthly,Olomouc
4091,9,1997-08-04,monthly,Nymburk
4092,74,1996-03-13,monthly,Ostrava - mesto
4093,1,1993-03-25,monthly,Hl.m. Praha
4099,54,1996-05-26,monthly,Brno - mesto
4102,60,1996-11-13,monthly,Prostejov
4103,38,1995-01-25,monthly,Louny
4105,58,1995-05-08,monthly,Jihlava
4109,54,1995-02-09,monthly,Brno - mesto
4116,6,1997-10-05,monthly,Kutna Hora
4119,77,1993-10-18,monthly,Vsetin
4121,54,1995-06-08,monthly,Brno - mesto
4127,50,1996-05-03,monthly,Svitavy
4128,64,1997-09-26,monthly,Zlin
4130,70,1997-06-01,monthly,Karvina
4131,5,1994-08-19,monthly,Kolin
4132,36,1997-10-02,monthly,Liberec
4134,7,1993-03-03,monthly,Melnik
4140,28,1997-12-05,monthly,Plzen - sever
4143,55,1997-10-07,monthly,Brno - venkov
4144,1,1996-08-19,monthly,Hl.m. Praha
4150,65,1997-07-05,monthly,Znojmo
4156,42,1997-06-27,monthly,Havlickuv Brod
4158,27,1997-09-04,monthly,Plzen - jih
4159,74,1993-07-09,monthly,Ostrava - mesto
4161,1,1995-02-23,monthly,Hl.m. Praha
4171,28,1993-06-12,monthly,Plzen - sever
4173,1,1993-11-08,monthly,Hl.m. Praha
4186,1,1996-08-25,monthly,Hl.m. Praha
4190,62,1995-10-04,monthly,Uherske Hradiste
4195,67,1994-05-21,monthly,Bruntal
4204,21,1996-01-29,monthly,Tabor
4208,1,1997-04-08,monthly,Hl.m. Praha
4214,1,1996-03-21,monthly,Hl.m. Praha
4225,55,1993-05-18,monthly,Brno - venkov
4237,18,1993-11-29,monthly,Pisek
4240,50,1993-02-08,monthly,Svitavy
4245,52,1994-05-02,monthly,Usti nad Orlici
4253,43,1996-01-16,monthly,Hradec Kralove
4254,70,1993-05-04,monthly,Karvina
4258,51,1995-08-26,monthly,Trutnov
4259,66,1994-04-08,monthly,Zdar nad Sazavou
4260,56,1993-10-14,monthly,Breclav
4263,5,1995-07-17,monthly,Kolin
